"palabra","frecuencia.Var1","frecuencia.Freq","documento"
1924,"exponer",3,"trad_isabel_hernandez.pdf"
1925,"expresa",1,"trad_isabel_hernandez.pdf"
1926,"expresamente",1,"trad_isabel_hernandez.pdf"
1927,"expresar",15,"trad_isabel_hernandez.pdf"
1928,"expresarte",1,"trad_isabel_hernandez.pdf"
1929,"expresión",11,"trad_isabel_hernandez.pdf"
1930,"exprimar",1,"trad_isabel_hernandez.pdf"
1931,"expulsar",1,"trad_isabel_hernandez.pdf"
1932,"expusar",1,"trad_isabel_hernandez.pdf"
1933,"exquisito",1,"trad_isabel_hernandez.pdf"
1934,"éxtasis",1,"trad_isabel_hernandez.pdf"
1935,"extender",2,"trad_isabel_hernandez.pdf"
1936,"extendido",1,"trad_isabel_hernandez.pdf"
1937,"extendir",2,"trad_isabel_hernandez.pdf"
1938,"extenso",1,"trad_isabel_hernandez.pdf"
1939,"extenuación",1,"trad_isabel_hernandez.pdf"
1940,"extiender",2,"trad_isabel_hernandez.pdf"
1941,"extinguir",3,"trad_isabel_hernandez.pdf"
1942,"extraña",3,"trad_isabel_hernandez.pdf"
1943,"extranjero",1,"trad_isabel_hernandez.pdf"
1944,"extraño",2,"trad_isabel_hernandez.pdf"
1945,"extraordinario",1,"trad_isabel_hernandez.pdf"
1946,"extravagancia",1,"trad_isabel_hernandez.pdf"
1947,"extravía",1,"trad_isabel_hernandez.pdf"
1948,"extraviar",1,"trad_isabel_hernandez.pdf"
1949,"extravío",1,"trad_isabel_hernandez.pdf"
1950,"extremo",5,"trad_isabel_hernandez.pdf"
1951,"exuberante",1,"trad_isabel_hernandez.pdf"
1952,"f",1,"trad_isabel_hernandez.pdf"
1953,"fábula",1,"trad_isabel_hernandez.pdf"
1954,"facción",1,"trad_isabel_hernandez.pdf"
1955,"fácil",4,"trad_isabel_hernandez.pdf"
1956,"facilidad",3,"trad_isabel_hernandez.pdf"
1957,"fácilmente",2,"trad_isabel_hernandez.pdf"
1958,"facultad",2,"trad_isabel_hernandez.pdf"
1959,"fallan",1,"trad_isabel_hernandez.pdf"
1960,"fallecer",1,"trad_isabel_hernandez.pdf"
1961,"fallido",1,"trad_isabel_hernandez.pdf"
1962,"falso",1,"trad_isabel_hernandez.pdf"
1963,"falta",5,"trad_isabel_hernandez.pdf"
1964,"faltar",9,"trad_isabel_hernandez.pdf"
1965,"fama",2,"trad_isabel_hernandez.pdf"
1966,"familia",1,"trad_isabel_hernandez.pdf"
1967,"familiar",2,"trad_isabel_hernandez.pdf"
1968,"familiarizándo",1,"trad_isabel_hernandez.pdf"
1969,"famoso",1,"trad_isabel_hernandez.pdf"
1970,"fanfarronear",1,"trad_isabel_hernandez.pdf"
1971,"fantasear",1,"trad_isabel_hernandez.pdf"
1972,"fantasía",3,"trad_isabel_hernandez.pdf"
1973,"fantasmagoría",2,"trad_isabel_hernandez.pdf"
1974,"fantástico",2,"trad_isabel_hernandez.pdf"
1975,"fariseo",1,"trad_isabel_hernandez.pdf"
1976,"fascinar",1,"trad_isabel_hernandez.pdf"
1977,"fastidiar",1,"trad_isabel_hernandez.pdf"
1978,"fatídico",4,"trad_isabel_hernandez.pdf"
1979,"fatiga",1,"trad_isabel_hernandez.pdf"
1980,"favor",3,"trad_isabel_hernandez.pdf"
1981,"favorez",1,"trad_isabel_hernandez.pdf"
1982,"favorita",1,"trad_isabel_hernandez.pdf"
1983,"favorito",1,"trad_isabel_hernandez.pdf"
1984,"faz",4,"trad_isabel_hernandez.pdf"
1985,"fe",4,"trad_isabel_hernandez.pdf"
1986,"febrero",3,"trad_isabel_hernandez.pdf"
1987,"febril",2,"trad_isabel_hernandez.pdf"
1988,"fecha",1,"trad_isabel_hernandez.pdf"
1989,"felicidad",21,"trad_isabel_hernandez.pdf"
1990,"felicitación",1,"trad_isabel_hernandez.pdf"
1991,"feliz",33,"trad_isabel_hernandez.pdf"
1992,"femenino",2,"trad_isabel_hernandez.pdf"
1993,"feo",2,"trad_isabel_hernandez.pdf"
1994,"féretro",1,"trad_isabel_hernandez.pdf"
1995,"fértil",1,"trad_isabel_hernandez.pdf"
1996,"fervor",1,"trad_isabel_hernandez.pdf"
1997,"fiar",1,"trad_isabel_hernandez.pdf"
1998,"fidelidad",6,"trad_isabel_hernandez.pdf"
1999,"fiebre",2,"trad_isabel_hernandez.pdf"
2000,"fielmente",1,"trad_isabel_hernandez.pdf"
2001,"fiesta",4,"trad_isabel_hernandez.pdf"
2002,"figura",7,"trad_isabel_hernandez.pdf"
2003,"fijamente",2,"trad_isabel_hernandez.pdf"
2004,"fijar",1,"trad_isabel_hernandez.pdf"
2005,"fila",3,"trad_isabel_hernandez.pdf"
2006,"filisteo",1,"trad_isabel_hernandez.pdf"
2007,"fin",20,"trad_isabel_hernandez.pdf"
2008,"finado",1,"trad_isabel_hernandez.pdf"
2009,"final",13,"trad_isabel_hernandez.pdf"
2010,"finalidad",1,"trad_isabel_hernandez.pdf"
2011,"finalmente",6,"trad_isabel_hernandez.pdf"
2012,"finar",1,"trad_isabel_hernandez.pdf"
2013,"fingal",3,"trad_isabel_hernandez.pdf"
2014,"fingir",1,"trad_isabel_hernandez.pdf"
2015,"firme",4,"trad_isabel_hernandez.pdf"
2016,"firmemente",2,"trad_isabel_hernandez.pdf"
2017,"firmeza",3,"trad_isabel_hernandez.pdf"
2018,"físico",1,"trad_isabel_hernandez.pdf"
2019,"fisonomía",3,"trad_isabel_hernandez.pdf"
2020,"flecha",2,"trad_isabel_hernandez.pdf"
2021,"flexión",1,"trad_isabel_hernandez.pdf"
2022,"flor",14,"trad_isabel_hernandez.pdf"
2023,"florecir",1,"trad_isabel_hernandez.pdf"
2024,"florecita",1,"trad_isabel_hernandez.pdf"
2025,"florín",2,"trad_isabel_hernandez.pdf"
2026,"flota",3,"trad_isabel_hernandez.pdf"
2027,"flotar",2,"trad_isabel_hernandez.pdf"
2028,"fluido",1,"trad_isabel_hernandez.pdf"
2029,"fluir",5,"trad_isabel_hernandez.pdf"
2030,"fogonazo",1,"trad_isabel_hernandez.pdf"
2031,"fondo",6,"trad_isabel_hernandez.pdf"
2032,"forma",28,"trad_isabel_hernandez.pdf"
2033,"formándo",1,"trad_isabel_hernandez.pdf"
2034,"formar",3,"trad_isabel_hernandez.pdf"
2035,"forme",1,"trad_isabel_hernandez.pdf"
2036,"fortaleza",1,"trad_isabel_hernandez.pdf"
2037,"fortuna",6,"trad_isabel_hernandez.pdf"
2038,"fosforecer",1,"trad_isabel_hernandez.pdf"
2039,"frac",2,"trad_isabel_hernandez.pdf"
2040,"fragancia",2,"trad_isabel_hernandez.pdf"
2041,"frágil",1,"trad_isabel_hernandez.pdf"
2042,"fragmentariamente",1,"trad_isabel_hernandez.pdf"
2043,"francés",1,"trad_isabel_hernandez.pdf"
2044,"fráncfort",1,"trad_isabel_hernandez.pdf"
2045,"francisco",1,"trad_isabel_hernandez.pdf"
2046,"franco",5,"trad_isabel_hernandez.pdf"
2047,"franqueza",4,"trad_isabel_hernandez.pdf"
2048,"fraternal",2,"trad_isabel_hernandez.pdf"
2049,"frecuencia",3,"trad_isabel_hernandez.pdf"
2050,"frecuente",2,"trad_isabel_hernandez.pdf"
2051,"frenado",1,"trad_isabel_hernandez.pdf"
2052,"frenar",1,"trad_isabel_hernandez.pdf"
2053,"freno",1,"trad_isabel_hernandez.pdf"
2054,"frente",16,"trad_isabel_hernandez.pdf"
2055,"fresca",1,"trad_isabel_hernandez.pdf"
2056,"frescor",4,"trad_isabel_hernandez.pdf"
2057,"frescura",1,"trad_isabel_hernandez.pdf"
2058,"fría",2,"trad_isabel_hernandez.pdf"
2059,"frialdad",2,"trad_isabel_hernandez.pdf"
2060,"fríamente",1,"trad_isabel_hernandez.pdf"
2061,"friederike",3,"trad_isabel_hernandez.pdf"
2062,"friedrich",1,"trad_isabel_hernandez.pdf"
2063,"frío",11,"trad_isabel_hernandez.pdf"
2064,"frívolo",1,"trad_isabel_hernandez.pdf"
2065,"frondoso",1,"trad_isabel_hernandez.pdf"
2066,"frotar",1,"trad_isabel_hernandez.pdf"
2067,"fruncer",1,"trad_isabel_hernandez.pdf"
2068,"frustrado",2,"trad_isabel_hernandez.pdf"
2069,"frutal",1,"trad_isabel_hernandez.pdf"
2070,"fruto",5,"trad_isabel_hernandez.pdf"
2071,"fuego",12,"trad_isabel_hernandez.pdf"
2072,"fuente",10,"trad_isabel_hernandez.pdf"
2073,"fuer",2,"trad_isabel_hernandez.pdf"
2074,"fuera",15,"trad_isabel_hernandez.pdf"
2075,"fuerais",1,"trad_isabel_hernandez.pdf"
2076,"fuerte",11,"trad_isabel_hernandez.pdf"
2077,"fuerza",61,"trad_isabel_hernandez.pdf"
2078,"fuistei",1,"trad_isabel_hernandez.pdf"
2079,"fulanetir",1,"trad_isabel_hernandez.pdf"
2080,"fulanito",1,"trad_isabel_hernandez.pdf"
2081,"fulgurante",1,"trad_isabel_hernandez.pdf"
2082,"fulminado",1,"trad_isabel_hernandez.pdf"
2083,"fumar",1,"trad_isabel_hernandez.pdf"
2084,"funcionario",1,"trad_isabel_hernandez.pdf"
2085,"fundir",2,"trad_isabel_hernandez.pdf"
2086,"funesta",1,"trad_isabel_hernandez.pdf"
2087,"fura",1,"trad_isabel_hernandez.pdf"
2088,"furioso",2,"trad_isabel_hernandez.pdf"
2089,"futuro",7,"trad_isabel_hernandez.pdf"
2090,"gabán",1,"trad_isabel_hernandez.pdf"
2091,"gabinete",2,"trad_isabel_hernandez.pdf"
2092,"gajito",1,"trad_isabel_hernandez.pdf"
2093,"gala",3,"trad_isabel_hernandez.pdf"
2094,"galante",2,"trad_isabel_hernandez.pdf"
2095,"galantear",1,"trad_isabel_hernandez.pdf"
2096,"galera",1,"trad_isabel_hernandez.pdf"
2097,"galleta",1,"trad_isabel_hernandez.pdf"
2098,"galmal",1,"trad_isabel_hernandez.pdf"
2099,"galotti",1,"trad_isabel_hernandez.pdf"
2100,"gana",8,"trad_isabel_hernandez.pdf"
2101,"ganancia",1,"trad_isabel_hernandez.pdf"
2102,"ganar",2,"trad_isabel_hernandez.pdf"
2103,"gansa",1,"trad_isabel_hernandez.pdf"
2104,"ganso",1,"trad_isabel_hernandez.pdf"
2105,"garganta",2,"trad_isabel_hernandez.pdf"
2106,"gastándo",1,"trad_isabel_hernandez.pdf"
2107,"gasto",4,"trad_isabel_hernandez.pdf"
2108,"gato",1,"trad_isabel_hernandez.pdf"
2109,"gélidamente",1,"trad_isabel_hernandez.pdf"
2110,"gemido",1,"trad_isabel_hernandez.pdf"
2111,"general",9,"trad_isabel_hernandez.pdf"
2112,"generalidad",1,"trad_isabel_hernandez.pdf"
2113,"generalizar",1,"trad_isabel_hernandez.pdf"
2114,"género",4,"trad_isabel_hernandez.pdf"
2115,"generoso",1,"trad_isabel_hernandez.pdf"
2116,"genialidad",1,"trad_isabel_hernandez.pdf"
2117,"genio",2,"trad_isabel_hernandez.pdf"
2118,"genitivo",1,"trad_isabel_hernandez.pdf"
2119,"gente",22,"trad_isabel_hernandez.pdf"
2120,"gentil",1,"trad_isabel_hernandez.pdf"
2121,"gentileza",2,"trad_isabel_hernandez.pdf"
2122,"gentuza",1,"trad_isabel_hernandez.pdf"
2123,"genuino",2,"trad_isabel_hernandez.pdf"
2124,"germen",1,"trad_isabel_hernandez.pdf"
2125,"germinar",1,"trad_isabel_hernandez.pdf"
2126,"gesto",5,"trad_isabel_hernandez.pdf"
2127,"gigantesco",1,"trad_isabel_hernandez.pdf"
2128,"gimer",1,"trad_isabel_hernandez.pdf"
2129,"gimir",1,"trad_isabel_hernandez.pdf"
2130,"gira",1,"trad_isabel_hernandez.pdf"
2131,"giro",1,"trad_isabel_hernandez.pdf"
2132,"gloria",2,"trad_isabel_hernandez.pdf"
2133,"gobernado",3,"trad_isabel_hernandez.pdf"
2134,"golosina",1,"trad_isabel_hernandez.pdf"
2135,"golpear",2,"trad_isabel_hernandez.pdf"
2136,"gordo",1,"trad_isabel_hernandez.pdf"
2137,"gorma",1,"trad_isabel_hernandez.pdf"
2138,"gota",7,"trad_isabel_hernandez.pdf"
2139,"goz",2,"trad_isabel_hernandez.pdf"
2140,"goza",1,"trad_isabel_hernandez.pdf"
2141,"gozar",4,"trad_isabel_hernandez.pdf"
2142,"grabado",3,"trad_isabel_hernandez.pdf"
2143,"graban",1,"trad_isabel_hernandez.pdf"
2144,"gracia",10,"trad_isabel_hernandez.pdf"
2145,"gracioso",1,"trad_isabel_hernandez.pdf"
2146,"grado",3,"trad_isabel_hernandez.pdf"
2147,"gran",17,"trad_isabel_hernandez.pdf"
2148,"grande",9,"trad_isabel_hernandez.pdf"
2149,"granero",2,"trad_isabel_hernandez.pdf"
2150,"granizo",1,"trad_isabel_hernandez.pdf"
2151,"granja",1,"trad_isabel_hernandez.pdf"
2152,"grano",1,"trad_isabel_hernandez.pdf"
2153,"grato",1,"trad_isabel_hernandez.pdf"
2154,"griego",1,"trad_isabel_hernandez.pdf"
2155,"grieta",1,"trad_isabel_hernandez.pdf"
2156,"gris",6,"trad_isabel_hernandez.pdf"
2157,"grisáceo",1,"trad_isabel_hernandez.pdf"
2158,"grita",2,"trad_isabel_hernandez.pdf"
2159,"gritar",3,"trad_isabel_hernandez.pdf"
2160,"griterío",1,"trad_isabel_hernandez.pdf"
2161,"grito",3,"trad_isabel_hernandez.pdf"
2162,"grosería",1,"trad_isabel_hernandez.pdf"
2163,"grosero",1,"trad_isabel_hernandez.pdf"
2164,"grués",1,"trad_isabel_hernandez.pdf"
2165,"grulla",1,"trad_isabel_hernandez.pdf"
2166,"grupo",8,"trad_isabel_hernandez.pdf"
2167,"gruta",1,"trad_isabel_hernandez.pdf"
2168,"guante",1,"trad_isabel_hernandez.pdf"
2169,"guardar",11,"trad_isabel_hernandez.pdf"
2170,"guardarropa",1,"trad_isabel_hernandez.pdf"
2171,"guardia",1,"trad_isabel_hernandez.pdf"
2172,"guardo",1,"trad_isabel_hernandez.pdf"
2173,"guarecer",1,"trad_isabel_hernandez.pdf"
2174,"guerra",2,"trad_isabel_hernandez.pdf"
2175,"guiado",1,"trad_isabel_hernandez.pdf"
2176,"guiar",1,"trad_isabel_hernandez.pdf"
2177,"guíar",1,"trad_isabel_hernandez.pdf"
2178,"guíe",1,"trad_isabel_hernandez.pdf"
2179,"guío",1,"trad_isabel_hernandez.pdf"
2180,"guisante",2,"trad_isabel_hernandez.pdf"
2181,"gusanillo",1,"trad_isabel_hernandez.pdf"
2182,"gusanito",1,"trad_isabel_hernandez.pdf"
2183,"gustar",28,"trad_isabel_hernandez.pdf"
2184,"gusto",5,"trad_isabel_hernandez.pdf"
2185,"ha",2,"trad_isabel_hernandez.pdf"
2186,"haberno",1,"trad_isabel_hernandez.pdf"
2187,"habero",2,"trad_isabel_hernandez.pdf"
2188,"habitación",19,"trad_isabel_hernandez.pdf"
2189,"hábito",1,"trad_isabel_hernandez.pdf"
2190,"habitual",1,"trad_isabel_hernandez.pdf"
2191,"hablad",3,"trad_isabel_hernandez.pdf"
2192,"habladuría",1,"trad_isabel_hernandez.pdf"
2193,"hablándo",1,"trad_isabel_hernandez.pdf"
2194,"hablar",47,"trad_isabel_hernandez.pdf"
2195,"hablarte",1,"trad_isabel_hernandez.pdf"
2196,"habr",2,"trad_isabel_hernandez.pdf"
2197,"habrar",1,"trad_isabel_hernandez.pdf"
2198,"habrás",3,"trad_isabel_hernandez.pdf"
2199,"hachazo",1,"trad_isabel_hernandez.pdf"
2200,"hacienda",1,"trad_isabel_hernandez.pdf"
2201,"haciéndo",3,"trad_isabel_hernandez.pdf"
2202,"haer",2,"trad_isabel_hernandez.pdf"
2203,"hagar",1,"trad_isabel_hernandez.pdf"
2204,"hago",1,"trad_isabel_hernandez.pdf"
2205,"halago",1,"trad_isabel_hernandez.pdf"
2206,"hallar",8,"trad_isabel_hernandez.pdf"
2207,"hambre",1,"trad_isabel_hernandez.pdf"
2208,"han",2,"trad_isabel_hernandez.pdf"
2209,"har",2,"trad_isabel_hernandez.pdf"
2210,"hastío",1,"trad_isabel_hernandez.pdf"
2211,"haya",3,"trad_isabel_hernandez.pdf"
2212,"haz",1,"trad_isabel_hernandez.pdf"
2213,"hechizado",1,"trad_isabel_hernandez.pdf"
2214,"hechizar",1,"trad_isabel_hernandez.pdf"
2215,"hecho",9,"trad_isabel_hernandez.pdf"
2216,"heinrich",2,"trad_isabel_hernandez.pdf"
2217,"helada",1,"trad_isabel_hernandez.pdf"
2218,"henchido",1,"trad_isabel_hernandez.pdf"
2219,"heredero",1,"trad_isabel_hernandez.pdf"
2220,"herencia",3,"trad_isabel_hernandez.pdf"
2221,"herida",2,"trad_isabel_hernandez.pdf"
2222,"herido",1,"trad_isabel_hernandez.pdf"
2223,"herir",1,"trad_isabel_hernandez.pdf"
2224,"hermán",1,"trad_isabel_hernandez.pdf"
2225,"hermana",7,"trad_isabel_hernandez.pdf"
2226,"hermanita",2,"trad_isabel_hernandez.pdf"
2227,"hermano",22,"trad_isabel_hernandez.pdf"
2228,"hermoso",35,"trad_isabel_hernandez.pdf"
2229,"hermosura",1,"trad_isabel_hernandez.pdf"
2230,"hernández",1,"trad_isabel_hernandez.pdf"
2231,"héroe",8,"trad_isabel_hernandez.pdf"
2232,"heyne",1,"trad_isabel_hernandez.pdf"
2233,"hicimo",1,"trad_isabel_hernandez.pdf"
2234,"hiela",1,"trad_isabel_hernandez.pdf"
2235,"hierba",9,"trad_isabel_hernandez.pdf"
2236,"hierbecilla",1,"trad_isabel_hernandez.pdf"
2237,"hierbecita",1,"trad_isabel_hernandez.pdf"
2238,"hierro",2,"trad_isabel_hernandez.pdf"
2239,"hija",15,"trad_isabel_hernandez.pdf"
2240,"hijo",34,"trad_isabel_hernandez.pdf"
2241,"himburg",2,"trad_isabel_hernandez.pdf"
2242,"hinchado",1,"trad_isabel_hernandez.pdf"
2243,"hirver",2,"trad_isabel_hernandez.pdf"
2244,"historia",14,"trad_isabel_hernandez.pdf"
2245,"histórico",1,"trad_isabel_hernandez.pdf"
2246,"históricocrítico",1,"trad_isabel_hernandez.pdf"
2247,"hogar",2,"trad_isabel_hernandez.pdf"
2248,"hogareño",1,"trad_isabel_hernandez.pdf"
2249,"hogaza",1,"trad_isabel_hernandez.pdf"
2250,"hoja",8,"trad_isabel_hernandez.pdf"
2251,"hojearlo",1,"trad_isabel_hernandez.pdf"
2252,"hollado",1,"trad_isabel_hernandez.pdf"
2253,"hollar",2,"trad_isabel_hernandez.pdf"
2254,"hombre",103,"trad_isabel_hernandez.pdf"
2255,"hombrecito",1,"trad_isabel_hernandez.pdf"
2256,"hombro",3,"trad_isabel_hernandez.pdf"
2257,"homenaje",1,"trad_isabel_hernandez.pdf"
2258,"homero",6,"trad_isabel_hernandez.pdf"
2259,"honda",1,"trad_isabel_hernandez.pdf"
2260,"hondo",1,"trad_isabel_hernandez.pdf"
2261,"honesta",1,"trad_isabel_hernandez.pdf"
2262,"honesto",1,"trad_isabel_hernandez.pdf"
2263,"honor",4,"trad_isabel_hernandez.pdf"
2264,"honorable",2,"trad_isabel_hernandez.pdf"
2265,"honorario",1,"trad_isabel_hernandez.pdf"
2266,"honrado",5,"trad_isabel_hernandez.pdf"
2267,"honrar",2,"trad_isabel_hernandez.pdf"
2268,"hora",36,"trad_isabel_hernandez.pdf"
2269,"horizonte",3,"trad_isabel_hernandez.pdf"
2270,"hormiga",1,"trad_isabel_hernandez.pdf"
2271,"horquilla",2,"trad_isabel_hernandez.pdf"
2272,"horrible",1,"trad_isabel_hernandez.pdf"
2273,"horror",2,"trad_isabel_hernandez.pdf"
2274,"horrorizar",1,"trad_isabel_hernandez.pdf"
2275,"horroroso",1,"trad_isabel_hernandez.pdf"
2276,"hospedar",1,"trad_isabel_hernandez.pdf"
2277,"hostil",1,"trad_isabel_hernandez.pdf"
2278,"hoy",20,"trad_isabel_hernandez.pdf"
2279,"huber",2,"trad_isabel_hernandez.pdf"
2280,"hubiera",4,"trad_isabel_hernandez.pdf"
2281,"hubierai",1,"trad_isabel_hernandez.pdf"
2282,"hueco",1,"trad_isabel_hernandez.pdf"
2283,"huella",3,"trad_isabel_hernandez.pdf"
2284,"huerto",3,"trad_isabel_hernandez.pdf"
2285,"hueso",1,"trad_isabel_hernandez.pdf"
2286,"huevo",1,"trad_isabel_hernandez.pdf"
2287,"huida",1,"trad_isabel_hernandez.pdf"
2288,"huir",2,"trad_isabel_hernandez.pdf"
2289,"humanamente",1,"trad_isabel_hernandez.pdf"
2290,"humanidad",4,"trad_isabel_hernandez.pdf"
2291,"humano",19,"trad_isabel_hernandez.pdf"
2292,"húmeda",1,"trad_isabel_hernandez.pdf"
2293,"húmedo",3,"trad_isabel_hernandez.pdf"
2294,"humildad",1,"trad_isabel_hernandez.pdf"
2295,"humilde",1,"trad_isabel_hernandez.pdf"
2296,"humilla",1,"trad_isabel_hernandez.pdf"
2297,"humillar",1,"trad_isabel_hernandez.pdf"
2298,"humo",2,"trad_isabel_hernandez.pdf"
2299,"humor",15,"trad_isabel_hernandez.pdf"
2300,"hundido",1,"trad_isabel_hernandez.pdf"
2301,"hundir",8,"trad_isabel_hernandez.pdf"
2302,"hundo",1,"trad_isabel_hernandez.pdf"
2303,"husmear",1,"trad_isabel_hernandez.pdf"
2304,"i",1,"trad_isabel_hernandez.pdf"
2305,"id",1,"trad_isabel_hernandez.pdf"
2306,"idea",20,"trad_isabel_hernandez.pdf"
2307,"idealizado",2,"trad_isabel_hernandez.pdf"
2308,"idilio",2,"trad_isabel_hernandez.pdf"
2309,"iglesia",1,"trad_isabel_hernandez.pdf"
2310,"ignominioso",1,"trad_isabel_hernandez.pdf"
2311,"ignoto",1,"trad_isabel_hernandez.pdf"
2312,"igual",34,"trad_isabel_hernandez.pdf"
2313,"iluminado",1,"trad_isabel_hernandez.pdf"
2314,"iluminar",5,"trad_isabel_hernandez.pdf"
2315,"ilusión",1,"trad_isabel_hernandez.pdf"
2316,"ilustrador",1,"trad_isabel_hernandez.pdf"
2317,"ilustrar",1,"trad_isabel_hernandez.pdf"
2318,"imagen",13,"trad_isabel_hernandez.pdf"
2319,"imagina",1,"trad_isabel_hernandez.pdf"
2320,"imaginación",10,"trad_isabel_hernandez.pdf"
2321,"imaginándolar",1,"trad_isabel_hernandez.pdf"
2322,"imaginar",8,"trad_isabel_hernandez.pdf"
2323,"imaginarte",1,"trad_isabel_hernandez.pdf"
2324,"imagínate",1,"trad_isabel_hernandez.pdf"
2325,"imagino",1,"trad_isabel_hernandez.pdf"
2326,"impaciencia",2,"trad_isabel_hernandez.pdf"
2327,"impaciente",4,"trad_isabel_hernandez.pdf"
2328,"impedir",2,"trad_isabel_hernandez.pdf"
2329,"impelido",1,"trad_isabel_hernandez.pdf"
2330,"impenetrable",1,"trad_isabel_hernandez.pdf"
2331,"impertinencia",1,"trad_isabel_hernandez.pdf"
2332,"ímpetu",1,"trad_isabel_hernandez.pdf"
2333,"impetuoso",2,"trad_isabel_hernandez.pdf"
2334,"imponer",1,"trad_isabel_hernandez.pdf"
2335,"importancia",2,"trad_isabel_hernandez.pdf"
2336,"importante",2,"trad_isabel_hernandez.pdf"
2337,"importar",4,"trad_isabel_hernandez.pdf"
2338,"importo",1,"trad_isabel_hernandez.pdf"
2339,"imposibilidad",1,"trad_isabel_hernandez.pdf"
2340,"imposible",7,"trad_isabel_hernandez.pdf"
2341,"impotente",1,"trad_isabel_hernandez.pdf"
2342,"impreciso",1,"trad_isabel_hernandez.pdf"
2343,"imprenta",1,"trad_isabel_hernandez.pdf"
2344,"impresentable",1,"trad_isabel_hernandez.pdf"
2345,"impresión",9,"trad_isabel_hernandez.pdf"
2346,"imprimen",1,"trad_isabel_hernandez.pdf"
2347,"imprimir",1,"trad_isabel_hernandez.pdf"
2348,"impronta",1,"trad_isabel_hernandez.pdf"
2349,"impropio",1,"trad_isabel_hernandez.pdf"
2350,"impulr",1,"trad_isabel_hernandez.pdf"
2351,"impulsar",2,"trad_isabel_hernandez.pdf"
2352,"impulso",4,"trad_isabel_hernandez.pdf"
2353,"impureza",1,"trad_isabel_hernandez.pdf"
2354,"inaccesible",1,"trad_isabel_hernandez.pdf"
2355,"inactividad",2,"trad_isabel_hernandez.pdf"
2356,"inaguantable",1,"trad_isabel_hernandez.pdf"
2357,"inánimar",1,"trad_isabel_hernandez.pdf"
2358,"inapropiado",1,"trad_isabel_hernandez.pdf"
2359,"incapaz",4,"trad_isabel_hernandez.pdf"
2360,"incendiado",1,"trad_isabel_hernandez.pdf"
2361,"incertidumbre",1,"trad_isabel_hernandez.pdf"
2362,"incidente",1,"trad_isabel_hernandez.pdf"
2363,"incitante",1,"trad_isabel_hernandez.pdf"
2364,"inclinación",1,"trad_isabel_hernandez.pdf"
2365,"inclinar",3,"trad_isabel_hernandez.pdf"
2366,"incliné",3,"trad_isabel_hernandez.pdf"
2367,"incluido",1,"trad_isabel_hernandez.pdf"
2368,"incluso",19,"trad_isabel_hernandez.pdf"
2369,"incomodado",1,"trad_isabel_hernandez.pdf"
2370,"incomodar",2,"trad_isabel_hernandez.pdf"
2371,"incomodarar",1,"trad_isabel_hernandez.pdf"
2372,"incómodo",1,"trad_isabel_hernandez.pdf"
2373,"incomprensión",1,"trad_isabel_hernandez.pdf"
2374,"inconmensurable",2,"trad_isabel_hernandez.pdf"
2375,"inconsciencia",1,"trad_isabel_hernandez.pdf"
2376,"inconsecuencia",1,"trad_isabel_hernandez.pdf"
2377,"inconstante",2,"trad_isabel_hernandez.pdf"
2378,"incontable",1,"trad_isabel_hernandez.pdf"
2379,"increíble",1,"trad_isabel_hernandez.pdf"
2380,"incrementar",1,"trad_isabel_hernandez.pdf"
2381,"incrementase",1,"trad_isabel_hernandez.pdf"
2382,"inculta",1,"trad_isabel_hernandez.pdf"
2383,"incurable",1,"trad_isabel_hernandez.pdf"
2384,"incurrir",1,"trad_isabel_hernandez.pdf"
2385,"indecible",4,"trad_isabel_hernandez.pdf"
2386,"indeleble",1,"trad_isabel_hernandez.pdf"
2387,"indicación",1,"trad_isabel_hernandez.pdf"
2388,"indicar",4,"trad_isabel_hernandez.pdf"
2389,"indiferencia",2,"trad_isabel_hernandez.pdf"
2390,"indiferente",3,"trad_isabel_hernandez.pdf"
2391,"indignado",3,"trad_isabel_hernandez.pdf"
2392,"indignante",1,"trad_isabel_hernandez.pdf"
2393,"indignidad",1,"trad_isabel_hernandez.pdf"
2394,"indigno",1,"trad_isabel_hernandez.pdf"
2395,"indirecto",1,"trad_isabel_hernandez.pdf"
2396,"indisposición",1,"trad_isabel_hernandez.pdf"
2397,"indispuesto",1,"trad_isabel_hernandez.pdf"
2398,"individuo",6,"trad_isabel_hernandez.pdf"
2399,"indomable",1,"trad_isabel_hernandez.pdf"
2400,"indómitir",1,"trad_isabel_hernandez.pdf"
2401,"indudable",1,"trad_isabel_hernandez.pdf"
2402,"ineludible",1,"trad_isabel_hernandez.pdf"
2403,"inenarrable",1,"trad_isabel_hernandez.pdf"
2404,"inesperadamente",1,"trad_isabel_hernandez.pdf"
2405,"inesperado",6,"trad_isabel_hernandez.pdf"
2406,"inevitable",1,"trad_isabel_hernandez.pdf"
2407,"inexcusable",1,"trad_isabel_hernandez.pdf"
2408,"infame",2,"trad_isabel_hernandez.pdf"
2409,"infancia",1,"trad_isabel_hernandez.pdf"
2410,"infantil",3,"trad_isabel_hernandez.pdf"
2411,"infatigable",1,"trad_isabel_hernandez.pdf"
2412,"infeliz",2,"trad_isabel_hernandez.pdf"
2413,"inferior",1,"trad_isabel_hernandez.pdf"
2414,"infiel",1,"trad_isabel_hernandez.pdf"
